"Z" "X" "Y" "Switzerland" "Basis-1" "Basis-2" "Basis-3" "Basis-4" "Basis-5" "Basis-6" "Basis-7" "Basis-8" "Basis-9" "Basis-10" "Basis-11" "Basis-12" "Basis-13" "Basis-14" "Basis-15" "Basis-16" "Basis-17" "Basis-18" "Basis-19" "Basis-20"
951.4436 661661 204684 1 -0.03614519 -2.041003 0.4609353 0.2193159 -0.8075832 -0.2930643 1.465828 0.377657 0.4847569 -0.1553038 -1.756456 -1.976803 -0.5162072 -0.3922988 -0.5859231 -1.405131 0.5013249 -0.9771869 -0.1600591 -0.4439852
951.4436 664161 204684 1 0.1579134 -1.892926 0.5089027 0.133226 -0.8430916 -0.3453092 1.299253 0.4487581 0.43391 -0.2305021 -1.636516 -1.796284 -0.5857913 -0.5417834 -0.8824559 -1.52398 0.5647264 -0.9482914 -0.2150242 -0.4102259
580.5934 666661 204684 1 0.3245686 -1.719971 0.5419535 0.02253421 -0.8755639 -0.3655316 1.133082 0.5143395 0.3879558 -0.3285287 -1.455611 -1.584123 -0.6441211 -0.6606396 -1.159181 -1.616251 0.6055566 -0.8949215 -0.280605 -0.3613462
491.1771 669161 204684 1 0.4585997 -1.522618 0.565373 -0.1125289 -0.9043755 -0.3557751 0.9782935 0.5732617 0.3515115 -0.4515968 -1.22078 -1.352151 -0.6915164 -0.7481006 -1.405045 -1.681798 0.622752 -0.8236969 -0.3592914 -0.3013112
461.0875 671661 204684 1 0.5564876 -1.302673 0.5844174 -0.2679812 -0.9288101 -0.3220718 0.8437142 0.6262837 0.328467 -0.5987028 -0.9414718 -1.111903 -0.7276699 -0.8063227 -1.61127 -1.720452 0.6170484 -0.7440766 -0.4526235 -0.234616
488.4726 674161 204684 1 0.6163101 -1.063413 0.6034206 -0.4363683 -0.9482917 -0.2730256 0.7354341 0.6758693 0.3215684 -0.7653883 -0.6286732 -0.8730932 -0.75149 -0.8397787 -1.771987 -1.731825 0.5909315 -0.6669026 -0.5610085 -0.1653688
467.7306 676661 204684 1 0.6375633 -0.8095162 0.6251086 -0.6074588 -0.9625831 -0.2179359 0.6564872 0.7257623 0.3319827 -0.9440168 -0.2940615 -0.6425492 -0.7612158 -0.8544901 -1.884582 -1.715362 0.5484504 -0.6026484 -0.6836425 -0.0965857
431.74 679161 204684 1 0.6209449 -0.5468311 0.6502126 -0.7692628 -0.9719125 -0.1648579 0.6068297 0.7804223 0.3589493 -1.124519 0.05072814 -0.4237793 -0.7547963 -0.8571918 -1.949724 -1.670609 0.4948903 -0.5596681 -0.8185405 -0.02982636
471.6262 681661 204684 1 0.5681339 -0.2819709 0.6774234 -0.9092434 -0.9770002 -0.119014 0.5836102 0.8444234 0.3996273 -1.295488 0.3946783 -0.2172208 -0.730472 -0.8545222 -1.971082 -1.597617 0.4363145 -0.5427439 -0.9626663 0.03479265
814.8425 684161 204684 1 0.4815917 -0.02181447 0.7036738 -1.015575 -0.9789742 -0.08189949 0.5816942 0.9219002 0.449225 -1.445448 0.7277986 -0.02107642 -0.68745 -0.8523126 -1.954771 -1.497377 0.3790018 -0.552175 -1.112142 0.09826361
814.8425 686661 204684 1 0.3644011 0.2270322 0.7246898 -1.078304 -0.9791847 -0.05127032 0.5943868 1.016096 0.5014496 -1.56411 1.041397 0.1674637 -0.6265315 -0.8550378 -1.908611 -1.372162 0.3288209 -0.5835594 -1.262513 0.1621626
495.7734 689161 204684 1 0.2201508 0.4587373 0.7357114 -1.090289 -0.9789417 -0.0220007 0.6142731 1.129038 0.5492514 -1.643444 1.328258 0.3508881 -0.550554 -0.8654608 -1.84128 -1.225665 0.2906019 -0.6283011 -1.409032 0.2281001
1478.029 691661 204684 1 0.05286028 0.6686439 0.7322687 -1.047825 -0.9792185 0.01239652 0.63409 1.261331 0.5857695 -1.678429 1.582771 0.530199 -0.4645312 -0.8844869 -1.761472 -1.062891 0.2675717 -0.6747572 -1.546939 0.2973014
1262.807 694161 204684 1 -0.1330658 0.8535199 0.710895 -0.9509206 -0.9803718 0.05794585 0.647541 1.412048 0.6053394 -1.667436 1.801042 0.7041483 -0.375425 -0.911219 -1.677153 -0.889777 0.2609223 -0.7098324 -1.671705 0.3704194
826.7688 696661 204684 1 -0.3328703 1.01163 0.6696778 -0.8031987 -0.9819284 0.1185053 0.6499726 1.57869 0.6043915 -1.612216 1.980996 0.8690117 -0.2915487 -0.9431928 -1.594978 -0.7126067 0.2695754 -0.7207663 -1.779225 0.4475984
709.2571 699161 204684 1 -0.5414816 1.142626 0.6085781 -0.6114904 -0.9824855 0.1945736 0.6388505 1.757209 0.5820829 -1.517582 2.122438 1.018919 -0.2216712 -0.9767533 -1.519933 -0.5373209 0.2901846 -0.6968334 -1.865949 0.5287277
791.6068 701661 204684 1 -0.7535732 1.24729 0.5294896 -0.3851667 -0.9797508 0.2828762 0.6139919 1.942089 0.5405421 -1.390852 2.227042 1.146643 -0.1739476 -1.007531 -1.455198 -0.3688496 0.3173956 -0.6307042 -1.928955 0.6137563
1430.119 704161 204684 1 -0.9636574 1.327161 0.4360444 -0.1353096 -0.9707343 0.3768114 0.5775404 2.126509 0.484676 -1.241177 2.298204 1.244653 -0.1548482 -1.030971 -1.402221 -0.2105998 0.3443499 -0.5192839 -1.965969 0.702916
1795.408 706661 204684 1 -1.166218 1.384114 0.3332145 0.1261867 -0.952075 0.467639 0.5336925 2.302626 0.421563 -1.078835 2.340739 1.306207 -0.1682619 -1.042858 -1.36096 -0.06420251 0.3633884 -0.3639388 -1.975359 0.7967261
1795.408 709161 204684 1 -1.355884 1.41997 0.2267751 0.387495 -0.9204667 0.5461218 0.4882114 2.461986 0.3595342 -0.9145697 2.36038 1.326252 -0.2149338 -1.03981 -1.330229 0.07042571 0.3668791 -0.1701275 -1.956117 0.8957147
2115.612 711661 204684 1 -1.527624 1.436169 0.1227164 0.6376415 -0.8731271 0.6042364 0.4477839 2.596091 0.3070963 -0.7589962 2.363134 1.301973 -0.2923442 -1.01967 -1.308079 0.1947144 0.3480779 0.05345246 -1.907844 0.9998877
1876.787 714161 204684 1 -1.676967 1.43358 0.02668146 0.8671459 -0.8082435 0.6365614 0.4192866 2.697067 0.2718749 -0.6220742 2.354544 1.232898 -0.395064 -0.9817906 -1.292153 0.3108307 0.3019169 0.2960239 -1.830767 1.108072
2246.003 716661 204684 1 -1.800213 1.412469 -0.05649947 1.068487 -0.7253292 0.6410426 0.4090383 2.758393 0.2597453 -0.5126299 2.33896 1.1206 -0.5155438 -0.9271637 -1.279974 0.4209478 0.2256243 0.5459842 -1.725782 1.217321
1441.39 719161 204684 1 -1.894617 1.372621 -0.1231334 1.236384 -0.6254302 0.6189902 0.4221095 2.775572 0.2742735 -0.437902 2.318948 0.9681027 -0.6452156 -0.858392 -1.269127 0.5265346 0.1190945 0.7920532 -1.59452 1.32261
938.8114 721661 204684 1 -1.958536 1.313603 -0.1708287 1.367904 -0.5111434 0.5743501 0.461755 2.74666 0.316526 -0.4031015 2.294939 0.7791558 -0.7757322 -0.7794977 -1.257348 0.6278048 -0.01504012 1.02416 -1.439435 1.416981
1030.241 724161 204684 1 -1.99152 1.235127 -0.1985048 1.462409 -0.3864295 0.512463 0.5290175 2.672515 0.3852319 -0.4110015 2.265209 0.5575863 -0.9001412 -0.6955828 -1.242534 0.723438 -0.1716491 1.233982 -1.263878 1.492239
1542.268 726661 204684 1 -1.994331 1.137451 -0.2062766 1.521378 -0.2562337 0.4386327 0.6225361 2.556724 0.4772183 -0.4616034 2.226229 0.3068688 -1.0138 -0.6123702 -1.222704 0.8106289 -0.343627 1.415136 -1.072142 1.540159
1125.342 729161 204684 1 -1.968894 1.02176 -0.1952556 1.54812 -0.1259571 0.3568618 0.7385682 2.405168 0.5879955 -0.5519434 2.173345 0.03001692 -1.114882 -0.535667 -1.195972 0.8854618 -0.522635 1.563079 -0.8694459 1.554018
1125.342 731661 204684 1 -1.918183 0.8904593 -0.1673151 1.547411 -0.000839794 0.2690487 0.8712183 2.22527 0.7123588 -0.6761146 2.10171 -0.2701944 -1.204382 -0.4708048 -1.160548 0.9435389 -0.6999679 1.674854 -0.661837 1.530172
1978.623 734161 204684 1 -1.846047 0.7473324 -0.1248635 1.525072 0.114662 0.1748187 1.012844 2.02504 0.8448888 -0.8255626 2.007315 -0.5907513 -1.285641 -0.4221131 -1.114822 0.9807487 -0.8674371 1.748796 -0.4559939 1.469349
1621.695 736661 204684 1 -1.756992 0.5975316 -0.07066077 1.487516 0.217423 0.07199395 1.154597 1.812055 0.980279 -0.9896794 1.887957 -0.9278035 -1.363456 -0.3924866 -1.057521 0.9940294 -1.018157 1.784347 -0.258936 1.377322
1757.58 739161 204684 1 -1.655935 0.447384 -0.007694506 1.441281 0.3060433 -0.04244505 1.287057 1.592565 1.113473 -1.156673 1.743969 -1.276112 -1.442948 -0.3830948 -0.9879381 0.9819884 -1.147144 1.782037 -0.07764588 1.264753
1340.683 741661 204684 1 -1.547948 0.3040282 0.06088002 1.392581 0.3810323 -0.1711717 1.400881 1.370872 1.239653 -1.314637 1.578577 -1.628698 -1.528384 -0.393272 -0.9061977 0.9452647 -1.251647 1.743665 0.0813661 1.146124
1424.355 744161 204684 1 -1.438012 0.1749132 0.1317492 1.346891 0.4447494 -0.3154028 1.487441 1.149107 1.354153 -1.452694 1.39781 -1.976805 -1.622157 -0.4206037 -0.813507 0.8865747 -1.331196 1.672614 0.2125159 1.037869
1853.58 746661 204684 1 -1.33079 0.06721051 0.2014229 1.308611 0.5011027 -0.4741358 1.539377 0.9274466 1.4524 -1.562063 1.209959 -2.310207 -1.724121 -0.4612016 -0.7123382 0.8104379 -1.387354 1.574207 0.3115731 0.9559927
2070.112 749161 204684 1 -1.230435 -0.01279886 0.2662178 1.28082 0.5550373 -0.643904 1.551042 0.7047337 1.529953 -1.636902 1.024656 -2.617836 -1.831388 -0.51014 -0.606487 0.7226418 -1.423233 1.455945 0.3760126 0.9135755
1747.366 751661 204684 1 -1.140437 -0.06029934 0.3222708 1.265164 0.6118714 -0.8190805 1.518799 0.4793711 1.5827 -1.674789 0.8517278 -2.888625 -1.938627 -0.5619999 -0.5009668 0.6295465 -1.442848 1.32751 0.4052454 0.918619
1571.609 754161 204684 1 -1.063521 -0.07241615 0.3656068 1.261881 0.6765633 -0.9926304 1.441166 0.2503225 1.607187 -1.676774 0.6999914 -3.112428 -2.038839 -0.6114572 -0.4017193 0.5373559 -1.450399 1.200408 0.400697 0.9726475
1540.378 756661 204684 1 -1.001589 -0.04854281 0.3922744 1.269962 0.7529977 -1.157102 1.3188 0.01800477 1.601038 -1.646993 0.5761974 -3.280863 -2.124453 -0.653842 -0.3151531 0.4514764 -1.44959 1.087226 0.3657138 1.070341
1180.713 759161 204684 1 -0.9557094 0.00951216 0.3985528 1.287453 0.8433803 -1.305612 1.154338 -0.2151118 1.563364 -1.591907 0.4842784 -3.387969 -2.188577 -0.6856017 -0.2475473 0.3760616 -1.44307 1.000527 0.3052989 1.200299
526.99 761661 204684 1 -0.9261443 0.09757271 0.3812199 1.311836 0.9478154 -1.432594 0.9521176 -0.4443357 1.495035 -1.519291 0.4250177 -3.430587 -2.226184 -0.7046098 -0.2043867 0.3137939 -1.432075 0.9515172 0.2257001 1.346812
1068.634 764161 204684 1 -0.9124237 0.2093313 0.3378615 1.340469 1.06412 -1.534181 0.7178056 -0.663069 1.398744 -1.43714 0.3961754 -3.408457 -2.235032 -0.7102886 -0.1897102 0.265905 -1.416297 0.9486535 0.1338881 1.49235
1456.664 766661 204684 1 -0.9134463 0.3367494 0.2671918 1.371013 1.187894 -1.608163 0.4579686 -0.8635645 1.278786 -1.352653 0.3930302 -3.324067 -2.216168 -0.7035334 -0.2055625 0.2323876 -1.394006 0.9964239 0.03697995 1.62031
1534.518 769161 204684 1 -0.9276118 0.4705857 0.1693486 1.401785 1.312846 -1.653636 0.1796287 -1.037992 1.140561 -1.271462 0.4092257 -3.182318 -2.173914 -0.6864602 -0.2516318 0.2123183 -1.362376 1.094507 -0.05833051 1.717559
876.5371 771661 204684 1 -0.9529747 0.6010034 0.04612674 1.431987 1.431324 -1.670466 -0.1101637 -1.179617 0.9898786 -1.197173 0.4377659 -2.99011 -2.115351 -0.6620173 -0.3251355 0.2041976 -1.317969 1.237487 -0.1462732 1.776335
1561.714 774161 204684 1 -0.9874136 0.7182089 -0.09888798 1.461771 1.535003 -1.658786 -0.4047074 -1.283872 0.8321739 -1.131289 0.4719848 -2.755891 -2.049361 -0.6335251 -0.4209877 0.206221 -1.257309 1.415215 -0.2223784 1.795195
1561.714 776661 204684 1 -1.028809 0.8130691 -0.2603166 1.49212 1.615645 -1.618689 -0.6979527 -1.349106 0.6717896 -1.073438 0.5063352 -2.489244 -1.985399 -0.6042123 -0.5322443 0.216424 -1.177448 1.613814 -0.2836884 1.778899
1570.88 779161 204684 1 -1.075217 0.8776675 -0.4311386 1.524566 1.665849 -1.550192 -0.9847107 -1.376883 0.5114706 -1.02185 0.5368849 -2.200493 -1.932161 -0.5768194 -0.6507831 0.232686 -1.076472 1.817214 -0.3287855 1.737302
1659.794 781661 204684 1 -1.125031 0.905761 -0.6030095 1.560762 1.679714 -1.453485 -1.260762 -1.371744 0.3521781 -0.9739363 0.5614726 -1.900315 -1.896374 -0.5533252 -0.7681441 0.252618 -0.9538609 2.009013 -0.3576374 1.683521
1976.182 784161 204684 1 -1.177117 0.8931159 -0.7667413 1.602 1.653356 -1.329366 -1.522865 -1.340506 0.193268 -0.9268526 0.5795423 -1.599311 -1.881869 -0.5348307 -0.8764283 0.2733977 -0.8106879 2.174411 -0.3712862 1.631721
1987.892 786661 204684 0 -1.230909 0.8377086 -0.912924 1.648729 1.585227 -1.179698 -1.768678 -1.291195 0.03300293 -0.8779471 0.5917367 -1.307504 -1.889076 -0.52161 -0.9691443 0.2916308 -0.6496272 2.301932 -0.3714267 1.594944
1971.034 789161 204684 0 -1.286448 0.7397884 -1.032652 1.700161 1.476222 -1.007732 -1.996603 -1.231834 -0.1307058 -0.8250284 0.5993669 -1.033758 -1.914998 -0.5133098 -1.041894 0.3033204 -0.474792 2.384679 -0.3599327 1.583337
2389.501 791661 204684 0 -1.344371 0.6018082 -1.118299 1.754051 1.329578 -0.8181683 -2.205583 -1.169296 -0.2994813 -0.7664581 0.6038877 -0.7851568 -1.953648 -0.5092518 -1.09281 0.303999 -0.2914289 2.42095 -0.3383984 1.603024
1810.657 794161 204684 0 -1.405814 0.4282365 -1.164274 1.806688 1.150585 -0.6169001 -2.394882 -1.108424 -0.4737641 -0.701111 0.6064915 -0.5664216 -1.996865 -0.5087805 -1.122685 0.2890433 -0.105514 2.414133 -0.307758 1.655723
1817.969 796661 204684 0 -1.472263 0.2252665 -1.167674 1.853133 0.9461602 -0.4104916 -2.563866 -1.051556 -0.652348 -0.6282862 0.6078941 -0.3794693 -2.035379 -0.5115866 -1.13478 0.2541457 0.07670077 2.371892 -0.2680382 1.739081
1817.969 799161 204684 0 -1.54533 0.0004465919 -1.128761 1.887687 0.7243273 -0.2055151 -2.711813 -0.9985209 -0.8322742 -0.5476543 0.60833 -0.2232339 -2.059961 -0.5179448 -1.134329 0.1958733 0.2491435 2.304817 -0.2182783 1.847521
1748.558 801661 204684 0 -1.626487 -0.2377486 -1.051187 1.904537 0.493657 -0.007914827 -2.837782 -0.9470686 -1.009104 -0.4593096 0.6077227 -0.0938342 -2.062497 -0.5288166 -1.127821 0.1122173 0.4063425 2.224731 -0.156632 1.973392
2267.771 804161 204684 0 -1.716767 -0.4803793 -0.941912 1.898516 0.2627233 0.177437 -2.940551 -0.8936075 -1.17752 -0.3639541 0.6059515 0.01487688 -2.036859 -0.5457957 -1.122132 0.003026875 0.543782 2.142935 -0.08064032 2.108136
1877.63 806661 204684 0 -1.81647 -0.7185114 -0.8107837 1.865849 0.03961385 0.3468836 -3.018621 -0.8340907 -1.332114 -0.2631854 0.6031126 0.110418 -1.979474 -0.5708967 -1.123638 -0.1297667 0.6581796 2.068659 0.01236034 2.24327
1863.796 809161 204684 0 -1.924896 -0.9436711 -0.669798 1.804813 -0.1684743 0.4978057 -3.070302 -0.7648583 -1.468207 -0.1598113 0.5996784 0.2005538 -1.889564 -0.6062211 -1.137422 -0.282194 0.7476774 2.007935 0.1247464 2.371054
2266.132 811661 204684 0 -2.040142 -1.148261 -0.5320756 1.716181 -0.3555339 0.6281971 -3.093861 -0.6832742 -1.582504 -0.05807754 0.5964844 0.2921113 -1.769064 -0.6535513 -1.166665 -0.4485691 0.8119501 1.963039 0.2580979 2.484791
2100.013 814161 204684 0 -2.158988 -1.325912 -0.41065 1.603391 -0.5169364 0.7361479 -3.087705 -0.5880562 -1.673465 0.03630923 0.594522 0.3899411 -1.622281 -0.7139444 -1.2123 -0.6220486 0.8522315 1.932554 0.4127412 2.578837
2417.943 816661 204684 0 -2.27691 -1.47176 -0.3171821 1.472402 -0.6495131 0.8194177 -3.050593 -0.4792737 -1.741291 0.1164591 0.594567 0.4962159 -1.455373 -0.7873936 -1.27297 -0.7953395 0.8712627 1.911979 0.587405 2.648408
2545.506 819161 204684 0 -2.388215 -1.582616 -0.2607439 1.331222 -0.7515392 0.8752632 -2.981838 -0.3580647 -1.787556 0.1749174 0.5967238 0.610205 -1.27574 -0.872623 -1.345272 -0.9614408 0.8731612 1.894743 0.7790422 2.689338
2545.506 821661 204684 1 -2.486312 -1.657038 -0.2468186 1.189173 -0.822637 0.9006103 -2.881473 -0.226192 -1.814566 0.2045888 0.599998 0.7285772 -1.091412 -0.9670573 -1.42425 -1.114296 0.863207 1.873429 0.9828443 2.697897
1882.165 824161 204684 1 -2.56411 -1.695289 -0.2766479 1.055968 -0.8636153 0.8925572 -2.750372 -0.08558423 -1.824606 0.1998582 0.6020147 0.8461829 -0.9104888 -1.066984 -1.504055 -1.249254 0.8475416 1.840975 1.192455 2.670736
1717.033 826661 204684 1 -2.614516 -1.699187 -0.3470284 0.9407055 -0.8762635 0.8490908 -2.590285 0.06199342 -1.819256 0.1577276 0.5989847 0.9571651 -0.7406639 -1.167893 -1.578676 -1.363271 0.8327782 1.791652 1.400365 2.604986
1640.295 829161 204684 0 -2.630986 -1.671872 -0.4506076 0.8509142 -0.8631175 0.7698169 -2.403806 0.2150366 -1.798947 0.07876044 0.5859711 1.056181 -0.5888418 -1.264961 -1.642633 -1.454846 0.8255314 1.721682 1.598437 2.498473
1715.477 831661 204684 0 -2.608107 -1.617491 -0.5766694 0.7917663 -0.8272163 0.656485 -2.194265 0.3721324 -1.762877 -0.03237641 0.5574546 1.139488 -0.4608294 -1.353594 -1.691546 -1.523727 0.8318829 1.629427 1.77852 2.349977
673.7275 486661 202184 0 -1.128262 -1.170828 -0.4743164 -0.6507713 -0.7695781 -0.3161506 -1.294165 0.3342803 -1.350266 -0.8945035 1.865818 -1.959571 -0.3955689 -0.03394706 1.367239 -1.656514 0.7797644 -1.162593 0.4329061 1.8047
690.8283 489161 202184 0 -0.8303429 -1.436697 -0.5895275 -0.4853692 -0.8727711 -0.3570914 -1.293069 0.4371209 -1.519984 -0.8821618 1.9747 -1.766227 -0.3925389 0.06318412 1.33582 -1.794656 0.6687746 -1.315402 0.4846709 1.807637
645.4876 491661 202184 0 -0.5413798 -1.68898 -0.704807 -0.2982474 -0.9590341 -0.3992732 -1.3112 0.5397598 -1.661789 -0.8869212 2.070519 -1.5733 -0.3681685 0.1710994 1.290707 -1.898035 0.5526574 -1.482354 0.5162273 1.779958
721.1752 494161 202184 0 -0.2699955 -1.917706 -0.8190757 -0.09439041 -1.02518 -0.4497048 -1.34368 0.6437977 -1.768368 -0.909845 2.145323 -1.388345 -0.3189955 0.2890957 1.233127 -1.965529 0.4354176 -1.663773 0.5262867 1.732326
727.8519 496661 202184 0 -0.02469674 -2.112153 -0.9304367 0.1195019 -1.068327 -0.5143789 -1.383436 0.750462 -1.834229 -0.9507777 2.191653 -1.217886 -0.2428965 0.4147658 1.165465 -1.995724 0.3217663 -1.858322 0.513917 1.676792
729.5255 499161 202184 0 0.1865492 -2.261817 -1.035977 0.3352637 -1.086365 -0.5967055 -1.422014 0.8604279 -1.855824 -1.008175 2.203438 -1.067319 -0.1392381 0.5436498 1.091283 -1.986702 0.2167255 -2.062331 0.4784372 1.624405
735.6024 501661 202184 0 0.3567991 -2.357471 -1.131726 0.5437397 -1.078399 -0.6964964 -1.450486 0.9736181 -1.831607 -1.079064 2.176733 -0.9406867 -0.00896099 0.6692151 1.015113 -1.936077 0.125122 -2.269453 0.4194208 1.582985
755.1747 504161 202184 0 0.4806465 -2.392179 -1.21281 0.7354508 -1.04509 -0.8097563 -1.460368 1.089001 -1.7621 -1.159205 2.110172 -0.8403203 0.1453901 0.7832147 0.9420671 -1.841337 0.05103915 -2.470787 0.3368076 1.555498
755.1747 506661 202184 0 0.554718 -2.362141 -1.273805 0.9013764 -0.9888158 -0.9293461 -1.444438 1.204432 -1.649959 -1.243457 2.005049 -0.7664176 0.3196826 0.8764124 0.877306 -1.70046 -0.002690161 -2.655494 0.2311004 1.53935
765.4188 509161 202184 0 0.5781008 -2.267258 -1.309258 1.033758 -0.9136082 -1.046387 -1.397387 1.3166 -1.500027 -1.326347 1.865029 -0.7166727 0.5082634 0.9396002 0.825439 -1.512702 -0.03486883 -2.811857 0.1036049 1.526752
742.793 511661 202184 0 0.5526469 -2.111326 -1.314322 1.126818 -0.824859 -1.152092 -1.316245 1.42113 -1.319316 -1.402752 1.695532 -0.6861074 0.7040923 0.9647764 0.7899585 -1.279435 -0.04613358 -2.928636 -0.04333562 1.506082
883.4237 514161 202184 0 0.4831019 -1.901845 -1.285408 1.177292 -0.7288125 -1.23961 -1.200558 1.512876 -1.116822 -1.468567 1.502922 -0.6672366 0.8989663 0.94632 0.7727928 -1.00485 -0.03892404 -2.996512 -0.2061671 1.464015
811.8393 516661 202184 0 0.3770196 -1.649451 -1.220758 1.1847 -0.6319088 -1.305459 -1.052319 1.586409 -0.9031194 -1.52125 1.293637 -0.6506494 1.083851 0.8819835 0.7740536 -0.6963887 -0.01721555 -3.009395 -0.3800587 1.387983
991.9601 519161 202184 0 0.2444381 -1.367036 -1.120852 1.151316 -0.5400608 -1.350207 -0.8756847 1.636639 -0.6896804 -1.560104 1.073438 -0.6260057 1.249332 0.7735454 0.7920256 -0.3647667 0.01395603 -2.96537 -0.5589806 1.268538
1000.387 521661 202184 0 0.09731979 -1.068663 -0.9885647 1.081821 -0.4579636 -1.378247 -0.6765265 1.659489 -0.4879512 -1.58622 0.8469139 -0.5833552 1.386178 0.6270044 0.8234076 -0.02353672 0.04911655 -2.867119 -0.7359386 1.101154
1099.347 524161 202184 0 -0.0512232 -0.7684041 -0.8290432 0.982712 -0.3885324 -1.396703 -0.4618762 1.652513 -0.3082652 -1.602069 0.6173118 -0.5146009 1.485976 0.4522604 0.863777 0.3117898 0.08303744 -2.721738 -0.903361 0.8871556
1124.984 526661 202184 0 -0.1878652 -0.47923 -0.6493015 0.8615176 -0.332552 -1.413713 -0.2393388 1.615324 -0.1587437 -1.610792 0.3867288 -0.4148793 1.541798 0.2622971 0.908213 0.6249742 0.1113838 -2.539965 -1.053609 0.6336398
1124.984 529161 202184 0 -0.3000946 -0.2120848 -0.4575868 0.7259432 -0.2885898 -1.436468 -0.01653094 1.549742 -0.0443672 -1.615309 0.1565928 -0.2836131 1.548817 0.07195558 0.9519906 0.900478 0.1312327 -2.334943 -1.179559 0.3524303
1176.929 531661 202184 1 -0.377244 0.02476795 -0.2625985 0.5830549 -0.2531907 -1.469454 0.1993994 1.459612 0.03359448 -1.617421 -0.07168179 -0.1250352 1.504798 -0.1035548 0.9912405 1.1249 0.1413837 -2.120694 -1.275208 0.0583141
1180.044 534161 202184 1 -0.4114262 0.2260628 -0.07267488 0.4386105 -0.2213332 -1.513279 0.4021388 1.350305 0.07764644 -1.617068 -0.2960238 0.05194001 1.410395 -0.2502226 1.023478 1.288222 0.1424172 -1.910558 -1.336217 -0.2330856
1145.882 536661 202184 1 -0.3982813 0.3895045 0.104937 0.2966185 -0.1870896 -1.564334 0.5864391 1.227976 0.09355542 -1.611933 -0.5131854 0.2345161 1.269204 -0.3566784 1.047921 1.384708 0.1364892 -1.715816 -1.360344 -0.5073905
1045.064 539161 202184 1 -0.3374536 0.515427 0.264619 0.1591736 -0.1444056 -1.615357 0.7482153 1.098704 0.08928998 -1.597458 -0.718509 0.4073885 1.087544 -0.4153359 1.065543 1.413334 0.1268951 -1.544707 -1.347712 -0.7531373
828.2299 541661 202184 1 -0.2327349 0.6062135 0.4026532 0.02657352 -0.08790067 -1.656766 0.8845257 0.9676913 0.07355151 -1.567338 -0.9060622 0.5544991 0.8739774 -0.4230898 1.078852 1.377707 0.1174696 -1.401946 -1.300869 -0.9627824
882.1475 544161 202184 1 -0.09184519 0.6655751 0.517193 -0.1023176 -0.01358434 -1.678451 0.9934627 0.8386642 0.05412478 -1.514397 -1.069146 0.6609194 0.638633 -0.3814932 1.091431 1.285522 0.111915 -1.288796 -1.22463 -1.132943
830.5695 546661 202184 1 0.07414768 0.6978017 0.6079535 -0.2295295 0.08059921 -1.671656 1.073987 0.713602 0.03633013 -1.431739 -1.201108 0.71459 0.3923927 -0.2964089 1.107294 1.147639 0.1131637 -1.203601 -1.125711 -1.263939
992.5378 549161 202184 1 0.2517288 0.7070932 0.6756871 -0.3573601 0.1944665 -1.630557 1.125743 0.592855 0.02186263 -1.313955 -1.296319 0.7076798 0.1460492 -0.1772008 1.130161 0.9769238 0.1228747 -1.142655 -1.012189 -1.358838
992.5378 551661 202184 1 0.4260852 0.6970577 0.721548 -0.4877611 0.3255633 -1.553249 1.14888 0.4756231 0.008251157 -1.158194 -1.35114 0.6373983 -0.09047209 -0.03558881 1.162755 0.7870305 0.1411443 -1.101203 -0.8928354 -1.422281
481.5849 554161 202184 1 0.5824009 0.6704354 0.7464718 -0.6218239 0.4694058 -1.44199 1.143911 0.360696 -0.01092988 -0.9648967 -1.364698 0.5061895 -0.3087374 0.1156653 1.206231 0.591253 0.1664795 -1.074374 -0.7763882 -1.459374
429.2457 556661 202184 1 0.7071803 0.6290638 0.7506914 -0.7594315 0.6199576 -1.302724 1.111612 0.2472925 -0.04509502 -0.7380777 -1.339311 0.3213363 -0.5022187 0.2640637 1.259811 0.4015808 0.1960394 -1.057862 -0.6708335 -1.474876
426.533 559161 202184 1 0.7894718 0.5740649 0.7334923 -0.8991118 0.7702783 -1.144065 1.052973 0.135808 -0.1050651 -0.485083 -1.280474 0.09408455 -0.6664685 0.3985034 1.320696 0.2280217 0.2261086 -1.048258 -0.5827636 -1.472814
426.533 561661 202184 1 0.8218731 0.5061961 0.6932643 -1.038093 0.9132611 -0.975995 0.9691922 0.02829051 -0.2011218 -0.2158847 -1.196373 -0.1615458 -0.7990689 0.5101012 1.384263 0.07821265 0.2527311 -1.042995 -0.5168695 -1.456516
426.533 564161 202184 1 0.8012173 0.4262847 0.6278552 -1.172532 1.042367 -0.8085807 0.8616916 -0.07148135 -0.3410283 0.05797783 -1.09701 -0.430083 -0.8993961 0.5926394 1.444532 -0.04270921 0.2724028 -1.039974 -0.4756135 -1.428953
434.6881 566661 202184 1 0.7288672 0.3356528 0.5351745 -1.297858 1.152269 -0.6509413 0.7321581 -0.1583682 -0.5283599 0.3246282 -0.9930476 -0.6958917 -0.9682662 0.6426179 1.49483 -0.1320313 0.2827139 -1.036998 -0.4591047 -1.393217
446.8233 569161 202184 1 0.6105839 0.2364439 0.4139473 -1.409172 1.239336 -0.5106183 0.5825763 -0.2266389 -0.7614389 0.5730585 -0.8945754 -0.9443086 -1.007537 0.6589635 1.528576 -0.1892558 0.2828354 -1.031211 -0.465184 -1.352918
